RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,ICESArea,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,Cal_Distance,Cal_DoorSpread,Cal_WingSpread,BeamWidth,DSflag,WSflag,DistanceFlag,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,DateofCalculation
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,37F211,11,2019,1,24,747,-9,30,D,54.0865,2.4543,54.0985,2.4011,37F2,-9,73,V,37F211,1,1,R,4.3,-9,-9,3698,300,-9,-9,4.5,1200,83,-9,180,0.8,210,113,4,-9,-9,-9,113,0.2,248,4,90,1,7.6,7.6,34.61,34.61,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3698,83,19.8557,-9,O,C,O,0.306934,0.073426379,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,36F704,4,2019,1,22,922,-9,30,D,53.8818,7.1310,53.8675,7.0701,36F7,-9,26,V,36F704,1,1,R,5,-9,-9,4284,121,-9,-9,4.5,1200,65,-9,180,0.8,210,66,4,-9,-9,-9,90,0.7,180,9,-9,1,5.5,5.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4284,65,16.4195,-9,O,C,O,0.27846,0.070341138,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,36F361,61,2019,2,19,1618,-9,15,D,53.8813,3.9423,53.8793,3.9711,36F3,-9,42,V,36F361,1,1,R,-9,-9,-9,-9,200,-9,-9,4.5,1200,-9,-9,180,0.8,210,-9,4,-9,-9,-9,293,0.3,270,7,-9,1,6.5,6.5,34.61,34.61,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1852,71.95070916,17.74639038,-9,C,C,C,0.133252713,0.032866315,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,36F360,60,2019,2,19,1513,-9,30,D,53.8785,3.9625,53.879,3.9065,36F3,-9,42,V,36F360,1,1,R,5.1,-9,-9,3674,200,-9,-9,4.5,1200,75,-9,180,0.8,210,86,4,-9,-9,-9,293,0.3,270,9,-9,1,6.5,6.5,34.61,34.61,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3674,75,18.3285,-9,O,C,O,0.27555,0.067338909,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,36F259,59,2019,2,19,1042,-9,30,D,53.8565,2.5855,53.8383,2.6423,36F2,-9,58,V,36F259,1,1,R,4.9,-9,-9,4250,220,-9,-9,4.5,1200,82,-9,180,0.8,210,292,4,-9,-9,-9,158,0.6,270,12,-9,1,6.8,6.8,34.77,34.59,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4250,82,19.6648,-9,O,C,O,0.3485,0.0835754,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,36F403,3,2019,1,22,729,-9,30,D,53.8296,6.6865,53.8188,6.6235,36F6,-9,23,V,36F403,1,1,R,5.8,-9,-9,4342,125,-9,-9,4.5,1200,63,-9,180,0.8,210,65,4,-9,-9,-9,90,0.5,180,9,-9,1,5.6,5.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4342,63,16.0377,-9,O,C,O,0.273546,0.069635693,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,36F562,62,2019,2,20,720,-9,30,D,53.7431,5.5163,53.7585,5.5588,36F5,-9,31,V,36F562,1,1,R,5.9,-9,-9,3305,175,-9,-9,4.5,1200,68,-9,180,0.8,210,248,4,-9,-9,-9,68,0.8,203,9,-9,1,6.5,6.6,34.19,34.76,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3305,68,16.9922,-9,O,C,O,0.22474,0.056159221,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,36F113,13,2019,1,24,1408,-9,30,D,53.6596,1.5456,53.6835,1.5235,36F1,-9,90,V,36F113,1,1,R,4.9,-9,-9,3017,439,-9,-9,4.5,1200,78,-9,180,0.8,210,158,4,-9,-9,-9,315,0.7,225,2,270,1,6.8,6.8,34.49,34.56,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3017,78,18.9012,-9,O,C,O,0.235326,0.05702492,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,36F563,63,2019,2,20,1005,-9,58,D,53.5001,5.7603,53.508,5.8751,36F5,-9,14,V,36F563,1,1,R,6,-9,-9,7641,150,-9,-9,4.5,1200,65,-9,180,0.8,210,264,4,-9,-9,-9,248,-9,203,9,-9,1,6,6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7641,65,16.4195,-9,O,C,O,0.496665,0.1254614,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,35F564,64,2019,2,20,1224,-9,60,D,53.4336,5.2956,53.4538,5.4266,35F5,-9,11,V,35F564,1,1,R,-9,-9,-9,8995,125,-9,-9,4.5,1200,55,-9,180,0.8,210,257,4,-9,-9,-9,248,-9,203,9,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,8995,55,14.5105,-9,O,C,O,0.494725,0.130521948,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,35F114,14,2019,1,24,1601,-9,30,D,53.4086,1.5531,53.4315,1.5393,35F1,-9,34,V,35F114,1,1,R,5.5,-9,-9,2724,205,-9,-9,4.5,1200,61,-9,180,0.8,210,146,4,-9,-9,-9,315,0.6,225,2,45,1,6.8,6.8,34.49,34.56,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2724,61,15.6559,-9,O,C,O,0.166164,0.042646672,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,35F258,58,2019,2,19,723,-9,30,D,53.3495,2.4433,53.3313,2.4691,35F2,-9,33,V,35F258,1,1,R,5,-9,-9,2640,220,-9,-9,4.5,1200,68,-9,180,0.8,210,315,4,-9,-9,-9,158,0.6,270,12,-9,1,6.2,6.2,34.6,34.58,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2640,68,16.9922,-9,O,C,O,0.17952,0.044859408,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,34F342,42,2019,2,11,1556,-9,30,D,52.6836,3.6206,52.6648,3.6656,34F3,-9,30,V,34F342,1,1,R,6,-9,-9,3718,152,-9,-9,4.5,1200,64,-9,180,0.8,210,287,4,-9,-9,-9,203,0.3,315,9,158,1.5,7.2,7.2,34.85,34.85,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3718,64,16.2286,-9,O,C,O,0.237952,0.060337935,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,34F441,41,2019,2,11,1323,-9,30,D,52.5975,4.2823,52.5698,4.2776,34F4,-9,24,V,34F441,1,1,R,6.3,-9,-9,3174,140,-9,-9,4.5,1200,61,-9,180,0.8,210,16,4,-9,-9,-9,180,0.4,338,9,158,1.5,6.1,6.1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3174,61,15.6559,-9,O,C,O,0.193614,0.049691827,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,40F026,26,2019,1,31,1435,-9,31,D,55.6433,0.2133,55.6125,0.2308,40F0,-9,67,V,40F026,1,1,R,4.7,-9,-9,3652,320,-9,-9,4.5,1200,75,-9,180,0.8,210,341,4,-9,-9,-9,158,0.2,90,2,-9,0.5,7.1,7.1,34.27,34.76,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3652,75,18.3285,-9,O,C,O,0.2739,0.066935682,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,40F240,40,2019,2,6,736,-9,54,D,55.6785,2.6660,55.7075,2.5731,40F2,-9,72,V,40F240,1,1,R,4.7,-9,-9,-9,325,-9,-9,4.5,1200,83,-9,180,0.8,210,119,4,-9,-9,-9,90,0.2,225,9,180,2,7,7,34.78,34.81,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,6667,83,19.8557,-9,O,C,C,0.5533776,0.132381923,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,40F247,47,2019,2,13,729,-9,30,D,55.7325,2.6391,55.7131,2.5918,40F2,-9,80,V,40F247,1,1,R,4.7,-9,-9,3653,300,-9,-9,4.5,1200,83,-9,180,0.8,210,55,4,-9,-9,-9,225,0.2,203,7,-9,1,6.9,6.9,34.84,34.85,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3653,83,19.8557,-9,O,C,O,0.303199,0.072532872,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,40F025,25,2019,1,31,1233,-9,30,D,55.7738,0.5370,55.807,0.5543,40F0,-9,95,V,40F025,1,1,R,4.3,-9,-9,3811,375,-9,-9,4.5,1200,88,-9,180,0.8,210,197,4,-9,-9,-9,-9,-9,359,1,-9,0.5,7.3,7.2,34.81,34.81,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3811,88,20.8102,-9,O,C,O,0.335368,0.079307672,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,40F350,50,2019,2,13,1539,-9,30,D,55.7980,3.4818,55.8046,3.5413,40F3,-9,55,V,40F350,1,1,R,5,-9,-9,3783,240,-9,-9,4.5,1200,78,-9,180,0.8,210,256,4,-9,-9,-9,90,0.1,203,9,-9,1,6.8,6.8,34.88,34.88,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3783,78,18.9012,-9,O,C,O,0.295074,0.07150324,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,40F120,20,2019,1,30,945,-9,30,D,55.8221,1.3576,55.8208,1.3568,40F1,-9,81,V,40F120,1,1,R,4.4,-9,-9,-9,350,-9,-9,4.5,1200,85,-9,180,0.8,210,360,4,-9,-9,-9,203,0.2,270,4,270,1,7.2,7.2,34.81,34.82,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3704,85,20.2375,-9,O,C,C,0.31484,0.0749597,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,40E930,30,2019,2,1,1207,-9,30,D,55.8760,-0.7186,55.845,-0.6958,40E9,-9,79,V,40E930,1,1,R,4.9,-9,-9,3749,350,-9,-9,4.5,1200,83,-9,180,0.8,210,336,4,-9,-9,-9,167,0.3,45,4,45,3,7.2,7.3,34.7,34.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3749,83,19.8557,-9,O,C,O,0.311167,0.074439019,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,32F257,57,2019,2,18,1619,-9,30,D,51.5835,2.7766,51.6145,2.8018,32F2,-9,32,V,32F257,1,1,R,5.5,-9,-9,3836,180,-9,-9,4.5,1200,69,-9,180,0.8,210,203,4,-9,-9,-9,23,0.6,248,4,-9,0.5,7.3,7.3,34.76,34.59,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3836,69,17.1831,-9,O,C,O,0.264684,0.065914372,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F115,15,2019,1,29,744,-9,30,D,54.7955,1.2841,54.7671,1.3126,38F1,-9,39,V,38F115,1,1,R,5.4,-9,-9,3655,160,-9,-9,4.5,1200,65,-9,180,0.8,210,327,4,-9,-9,-9,293,0.3,270,9,270,1.5,6.9,6.9,34.71,34.71,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3655,65,16.4195,-9,O,C,O,0.237575,0.060013273,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F016,16,2019,1,29,1009,-9,30,D,54.8525,0.7380,54.8218,0.754,38F0,-9,80,V,38F016,1,1,R,4.6,-9,-9,3547,352,-9,-9,4.5,1200,86,-9,180,0.8,210,335,4,-9,-9,-9,158,0.3,270,9,270,1.5,7.4,7.4,34.6,34.6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3547,86,20.4284,-9,O,C,O,0.305042,0.072459535,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F452,52,2019,2,14,958,-9,30,D,54.6141,4.5996,54.6141,4.5416,38F4,-9,51,V,38F452,1,1,R,4.9,-9,-9,3752,250,-9,-9,4.5,1200,80,-9,180,0.8,210,85,4,-9,-9,-9,68,0.2,203,7,-9,1,6.7,6.7,34.82,34.83,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3752,80,19.283,-9,O,C,O,0.30016,0.072349816,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F351,51,2019,2,14,715,-9,30,D,54.6580,3.8095,54.6611,3.7521,38F3,-9,44,V,38F351,1,1,R,5,-9,-9,3704,240,-9,-9,4.5,1200,77,-9,180,0.8,210,96,4,-9,-9,-9,270,0.2,203,7,-9,1,6.4,6.4,34.57,34.57,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3704,77,18.7103,-9,O,C,O,0.285208,0.069302951,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F509,9,2019,1,23,1323,-9,30,D,54.6848,5.2203,54.657,5.1953,38F5,-9,46,V,38F509,1,1,R,4.7,-9,-9,3532,235,-9,-9,4.5,1200,70,-9,180,0.8,210,24,4,-9,-9,-9,248,0.2,135,4,180,1,7,7.1,34.35,34.41,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3532,70,17.374,-9,O,C,O,0.24724,0.061364968,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F243,43,2019,2,12,728,-9,30,D,54.7026,2.6943,54.668,2.6928,38F2,-9,20,V,38F243,1,1,R,6,-9,-9,3855,120,-9,-9,4.5,1200,56,-9,180,0.8,210,359,4,-9,-9,-9,248,0.2,203,7,-9,1,5.8,5.8,34.74,34.74,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3855,56,14.7014,-9,O,C,O,0.21588,0.056673897,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F410,10,2019,1,23,1534,-9,30,D,54.7028,4.7211,54.6711,4.7281,38F4,-9,47,V,38F410,1,1,R,4.8,-9,-9,3581,240,-9,-9,4.5,1200,75,-9,180,0.8,210,350,4,-9,-9,-9,225,0.4,180,4,180,1,7.4,7.3,34.63,34.65,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3581,75,18.3285,-9,O,C,O,0.268575,0.065634359,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38E938,38,2019,2,5,1327,-9,30,D,54.7158,-0.3478,54.7431,-0.3801,38E9,-9,71,V,38E938,1,1,R,4.9,-9,-9,2880,300,-9,-9,4.5,1200,71,-9,180,0.8,210,142,4,-9,-9,-9,315,0.1,160,12,160,1.5,7.1,7.1,34.63,34.64,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2880,71,17.5649,-9,O,C,O,0.20448,0.050586912,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,37F039,39,2019,2,5,1623,-9,30,D,54.4593,0.3166,54.4298,0.305,37F0,-9,71,V,37F039,1,1,R,5,-9,-9,3406,300,-9,-9,4.5,1200,79,-9,180,0.8,210,9,4,-9,-9,-9,158,0.5,180,12,-9,-9,7.1,7.1,34.57,34.57,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3406,79,19.0921,-9,O,C,O,0.269074,0.065027693,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,39F018,18,2020,1,28,1426,-9,30,D,55.2358,0.5206,55.2391,0.4665,39F0,-9,85,V,39F018,1,1,R,5.4,-9,-9,3488,380,-9,-9,4.5,1200,82,-9,180,0.8,210,93,4,-9,-9,-9,270,0.2,270,16,-9,1.5,7.7,7.7,34.78,34.78,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3488,82,19.6648,-9,O,C,O,0.286016,0.068590822,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,39F313,13,2020,1,23,1518,-9,30,D,55.2225,3.3598,55.2555,3.3618,39F3,-9,31,V,39F313,1,1,R,6.1,-9,-9,3635,175,-9,-9,4.5,1200,64,-9,180,0.8,210,180,4,-9,-9,-9,248,0.1,248,9,-9,-9,7.3,7.3,34.7,34.7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3635,64,16.2286,-9,O,C,O,0.23264,0.058990961,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,39E833,33,2020,2,12,1606,-9,30,D,55.1923,-1.1595,55.1876,-1.2125,39E8,-9,93,V,39E833,1,1,R,5.1,-9,-9,3421,350,-9,-9,4.5,1200,78,-9,180,0.8,210,73,4,-9,-9,-9,158,0.3,293,9,-9,2,7.1,7.1,34.47,34.47,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3421,78,18.9012,-9,O,C,O,0.266838,0.064661005,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,39E932,32,2020,2,12,1330,-9,30,D,55.0953,-0.9208,55.0611,-0.9296,39E9,-9,82,V,39E932,1,1,R,5.5,-9,-9,3875,355,-9,-9,4.5,1200,85,-9,180,0.8,210,3,4,-9,-9,-9,315,0.2,270,12,-9,2,7.4,7.4,34.59,34.61,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3875,85,20.2375,-9,O,C,O,0.329375,0.078420313,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,39F403,3,2020,1,21,805,-9,30,D,55.0908,4.3671,55.1115,4.3378,39F4,-9,49,V,39F403,1,1,R,6,-9,-9,2883,240,-9,-9,4.5,1200,64,-9,180,0.8,210,145,4,-9,-9,-9,270,0.1,270,7,270,1,7.2,7.2,34.58,34.59,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2883,64,16.2286,-9,O,C,O,0.184512,0.046787054,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F134,34,2020,2,13,732,-9,30,D,54.8895,1.8763,54.8698,1.9148,38F1,-9,25,V,38F134,1,1,R,6.5,-9,-9,3325,155,-9,-9,4.5,1200,59,-9,180,0.8,210,304,4,-9,-9,-9,113,0.3,158,9,-9,1.5,7.1,7.1,34.9,34.91,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3325,59,15.2741,-9,O,C,O,0.196175,0.050786383,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F404,4,2020,1,21,1009,-9,30,D,54.8523,4.5166,54.8823,4.5058,38F4,-9,46,V,38F404,1,1,R,6,-9,-9,3454,240,-9,-9,4.5,1200,72,-9,180,0.8,210,165,4,-9,-9,-9,270,0.2,270,7,270,1,7.5,7.5,34.58,34.59,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3454,72,17.7558,-9,O,C,O,0.248688,0.061328533,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F235,35,2020,2,13,942,-9,30,D,54.8311,2.3051,54.81,2.343,38F2,-9,25,V,38F235,1,1,R,6.1,-9,-9,3384,155,-9,-9,4.5,1200,58,-9,180,0.8,210,307,4,-9,-9,-9,135,0.3,158,9,-9,1.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3384,58,15.0832,-9,O,C,O,0.196272,0.051041549,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F017,17,2020,1,28,1115,-9,30,D,54.8151,0.4190,54.8403,0.4463,38F0,-9,80,V,38F017,1,1,R,5.3,-9,-9,3287,350,-9,-9,4.5,1200,80,-9,180,0.8,210,212,4,-9,-9,-9,338,0.4,270,12,-9,2,7.8,7.8,34.79,34.79,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3287,80,19.283,-9,O,C,O,0.26296,0.063383221,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F116,16,2020,1,28,756,-9,30,D,54.7900,1.2926,54.7683,1.3236,38F1,-9,39,V,38F116,1,1,R,6.2,-9,-9,3112,233,-9,-9,4.5,1200,63,-9,180,0.8,210,332,4,-9,-9,-9,158,0.3,225,9,-9,-9,7.7,7.7,34.66,34.66,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3112,63,16.0377,-9,O,C,O,0.196056,0.049909322,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,41E830,30,2020,2,3,1211,-9,30,D,56.3890,-1.3831,56.3776,-1.4396,41E8,-9,61,V,41E830,1,1,R,5.6,-9,-9,3592,300,-9,-9,4.5,1200,71,-9,180,0.8,210,69,4,-9,-9,-9,68,0.1,270,23,-9,2.5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3592,71,17.5649,-9,O,C,O,0.255032,0.063093121,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,41F208,8,2020,1,22,1108,-9,31,D,56.3308,2.2926,56.2991,2.2836,41F2,-9,79,V,41F208,1,1,R,5.2,-9,-9,3418,375,-9,-9,4.5,1200,84,-9,180,0.8,210,8,4,-9,-9,-9,23,0.1,270,4,-9,-9,7.5,7.5,34.9,34.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3418,84,20.0466,-9,O,C,O,0.287112,0.068519279,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,41E925,25,2020,1,30,1316,-9,30,D,56.2190,-0.4056,56.1891,-0.4248,41E9,-9,75,V,41E925,1,1,R,5.5,-9,-9,3329,350,-9,-9,4.5,1200,77,-9,180,0.8,210,21,4,-9,-9,-9,338,0.2,203,16,-9,2,7.6,7.9,34.64,34.81,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3329,77,18.7103,-9,O,C,O,0.256333,0.062286589,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,41F207,7,2020,1,22,818,-9,30,D,56.1245,2.6925,56.125,2.7486,41F2,-9,79,V,41F207,1,1,R,5.7,-9,-9,3345,375,-9,-9,4.5,1200,76,-9,180,0.8,210,263,4,-9,-9,-9,11,0.1,270,4,-9,-9,7.9,7.9,34.94,34.94,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3345,76,18.5194,-9,O,C,O,0.25422,0.061947393,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,40F110,10,2020,1,23,808,-9,30,D,55.6520,1.8326,55.6756,1.86,40F1,-9,73,V,40F110,1,1,R,5.7,-9,-9,3103,350,-9,-9,4.5,1200,68,-9,180,0.8,210,211,4,-9,-9,-9,9,0.1,203,9,-9,-9,7.7,7.7,34.9,34.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3103,68,16.9922,-9,O,C,O,0.211004,0.052726797,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,40F211,11,2020,1,23,1056,-9,30,D,55.5545,2.5325,55.5885,2.5281,40F2,-9,56,V,40F211,1,1,R,5.3,-9,-9,3811,325,-9,-9,4.5,1200,79,-9,180,0.8,210,177,4,-9,-9,-9,270,0.2,225,7,-9,-9,8,8,34.9,34.9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3811,79,19.0921,-9,O,C,O,0.301069,0.072759993,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F306,6,2020,1,21,1503,-9,32,D,54.7061,3.7726,54.6726,3.7656,38F3,-9,46,V,38F306,1,1,R,5.8,-9,-9,3721,241,-9,-9,4.5,1200,71,-9,180,0.8,210,15,4,-9,-9,-9,315,0.1,248,7,270,1,7.4,7.4,34.48,34.53,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3721,71,17.5649,-9,O,C,O,0.264191,0.065358993,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38E931,31,2020,2,12,1000,-9,30,D,54.6796,-0.2913,54.684,-0.3445,38E9,-9,70,V,38E931,1,1,R,5.4,-9,-9,3451,325,-9,-9,4.5,1200,77,-9,180,0.8,210,95,4,-9,-9,-9,338,0.4,270,19,-9,2.5,7.3,7.3,34.46,34.46,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3451,77,18.7103,-9,O,C,O,0.265727,0.064569245,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F236,36,2020,2,13,1206,-9,30,D,54.6708,2.3038,54.6465,2.3486,38F2,-9,22,V,38F236,1,1,R,6.3,-9,-9,3988,150,-9,-9,4.5,1200,65,-9,180,0.8,210,314,4,-9,-9,-9,293,0.3,158,16,-9,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3988,65,16.4195,-9,O,C,O,0.25922,0.065480966,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F405,5,2020,1,21,1246,-9,30,D,54.6671,4.2718,54.6346,4.272,38F4,-9,49,V,38F405,1,1,R,5.7,-9,-9,3567,238,-9,-9,4.5,1200,79,-9,180,0.8,210,358,4,-9,-9,-9,270,0.2,248,7,270,1,7.6,7.6,34.46,34.47,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3567,79,19.0921,-9,O,C,O,0.281793,0.068101521,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,38F343,43,2020,2,19,656,-9,30,D,54.5398,3.4081,54.5425,3.3525,38F3,-9,42,V,38F343,1,1,R,5.7,-9,-9,3597,225,-9,-9,4.5,1200,66,-9,180,0.8,210,86,4,-9,-9,-9,68,-9,293,16,-9,3,6.7,6.7,34.99,35,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3597,66,16.6104,-9,O,C,O,0.237402,0.059747609,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,37F237,37,2020,2,13,1502,-9,30,D,54.3470,2.1730,54.3728,2.1513,37F2,-9,34,V,37F237,1,1,R,6.3,-9,-9,3080,176,-9,-9,4.5,1200,67,-9,180,0.8,210,151,4,-9,-9,-9,293,0.3,270,7,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3080,67,16.8013,-9,O,C,O,0.20636,0.051748004,-9,20212109
HH,NS-IBTS,1,NL,64T2,GOV,60,-9,P,37F344,44,2020,2,19,934,-9,30,D,54.2928,3.4598,54.2975,3.4091,37F3,-9,45,V,37F344,1,1,R,6,-9,-9,3339,245,-9,-9,4.5,1200,65,-9,180,0.8,210,102,4,-9,-9,-9,270,0.2,293,12,-9,3,6.7,6.7,34.73,34.8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3339,65,16.4195,-9,O,C,O,0.217035,0.054824711,-9,20212109
